age,height,weight,40_yard,vertical,broad_jump,combine_invite,has_college_stats,age_estimated,conference_tier,ras_score,ras_drills_used,ras_reliable,speed_score,college_sp_plus,college_sp_offense,college_sp_defense,college_sos,years_in_college,is_underclassman,height_z,weight_z,size_score,positional_value_prior,positional_value_adjusted,position_historical_round_avg,position_historical_round_std,def_pd,def_qb_hur,def_sacks,def_solo,def_tfl,def_tot,defensive_td
22.0,70.0,191.0,4.44,39.5,133.0,1,1,0,2,6.787408826180296,6,1,98.29501254819924,-4.5,22.2,27.4,92.0,5.0,0.0,-1.7275455544639642,-1.0653512959882934,-1.3964484252261289,7,0.5,4.191304347826087,1.959661858470061,4.0,0.0,0.0,22.0,3.0,25.0,0.0
22.0,76.0,258.0,4.87,36.5,117.0,1,1,0,3,4.108081312193618,3,1,91.73474472579092,3.9,26.0,24.2,9.0,5.0,0.0,1.0112819770821295,0.5048502923058229,0.7580661346939763,9,0.625,3.966666666666667,1.9700843872781693,2.0,11.0,4.5,29.0,7.0,44.0,0.0
21.0,77.0,326.0,5.04,28.0,110.0,1,0,0,3,5.441619466330736,3,1,101.04747132935832,-3.3,25.3,30.3,29.0,4.0,0.0,0.1102343367295766,0.9484170477656764,0.5293256922476265,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
22.0,77.0,323.0,,,,1,0,0,1,,0,0,,,,,,5.0,0.0,0.1102343367295766,0.6984963392328286,0.4043653379812026,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
23.0,71.0,202.0,4.41,41.5,128.0,1,1,0,2,7.345454908465968,6,1,106.81371182015218,-15.2,21.0,34.2,79.0,5.0,0.0,-1.271074299206282,-0.8075570053728415,-1.0393156522895617,4,0.2857142857142857,4.633333333333334,1.884296874869689,6.0,1.0,0.0,42.0,3.0,76.0,1.0
23.0,,,,,,0,1,0,3,,0,0,,26.2,45.0,18.2,52.0,5.0,0.0,,,,4,0.2962962962962963,4.25,1.923743070572264,6.0,1.0,1.0,36.0,2.0,62.0,0.0
22.0,73.0,236.0,,,,1,0,0,1,,0,0,,,,,,5.0,0.0,-0.3581317886909173,-0.0107382889250809,-0.1844350388079991,5,0.3571428571428571,4.166666666666667,1.8347152500215944,,,,,,,
23.0,,,,,,0,1,0,2,,0,0,,9.6,36.7,28.2,114.0,5.0,0.0,,,,4,0.2857142857142857,4.25,1.923743070572264,5.0,0.0,2.0,23.0,7.0,30.0,0.0
24.0,,,,,,0,1,0,3,,0,0,,8.2,43.3,35.2,58.0,5.0,0.0,,,,6,0.410958904109589,4.179775280898877,1.8742380133658745,2.0,8.0,2.0,17.0,8.0,34.0,0.0
21.0,72.0,199.0,,,,1,1,0,3,,0,0,,23.1,36.8,15.6,5.0,4.0,0.0,-0.8146030439485996,-0.8778645391770556,-0.8462337915628276,4,0.2962962962962963,4.25,1.923743070572264,7.0,0.0,0.0,19.0,2.0,27.0,0.0
23.0,,,,,,0,1,0,3,,0,0,,9.5,25.9,17.8,4.0,5.0,0.0,,,,7,0.5,4.191304347826087,1.959661858470061,9.0,0.0,0.0,28.0,0.0,36.0,0.0
22.0,71.0,179.0,4.44,33.5,,1,1,0,3,5.636249592016171,2,0,92.11940966558986,19.3,36.5,18.0,34.0,5.0,0.0,-1.271074299206282,-1.34658143120515,-1.308827865205716,4,0.2962962962962963,4.25,1.923743070572264,11.0,1.0,0.0,35.0,2.5,46.0,0.0
22.0,75.0,299.0,4.91,30.0,115.0,1,1,0,3,3.2535165793970653,5,1,102.89048526385314,31.3,36.6,7.2,33.0,5.0,0.0,0.5548107218244475,1.4657199209634164,1.010265321393932,6,0.4444444444444444,3.8472222222222223,2.0872498397613364,0.0,3.0,1.0,14.0,3.0,32.0,0.0
22.0,72.0,197.0,4.46,35.5,123.0,1,1,0,3,5.975367358311377,5,1,99.5764838867107,33.1,48.9,17.7,3.0,5.0,0.0,-0.8146030439485996,-0.924736228379865,-0.8696696361642323,7,0.5,4.191304347826087,1.959661858470061,12.0,0.0,0.0,21.0,0.0,31.0,0.0
22.0,74.0,261.0,4.52,35.3,118.0,1,1,0,3,6.743114681319566,4,1,125.05952181587293,10.7,33.0,22.2,56.0,5.0,0.0,0.098339466566765,0.5751578261100371,0.336748646338401,6,0.4081632653061224,3.8472222222222223,2.0872498397613364,0.0,2.0,2.0,11.0,4.0,13.0,0.0
24.0,73.0,217.0,4.49,42.0,134.0,1,0,0,1,7.160809490995105,4,1,106.78355262967676,,,,,5.0,0.0,-0.3581317886909173,-0.4560193363517706,-0.4070755625213439,4,0.2857142857142857,4.557692307692308,1.8933678007611927,,,,,,,
21.0,76.0,220.0,4.59,38.0,131.0,1,1,0,1,6.655558802819169,5,1,99.12927601320928,17.4,36.2,18.9,43.0,4.0,0.0,1.0112819770821295,-0.3857118025475565,0.3127850872672866,4,0.2777777777777778,4.557692307692308,1.8933678007611927,4.0,0.0,0.0,19.0,2.0,34.0,0.0
23.0,76.0,254.0,4.73,,,1,1,0,3,4.91024090161902,2,0,101.4890411361924,16.9,32.1,16.0,15.0,5.0,0.0,1.0112819770821295,0.411106913900204,0.7111944454911668,9,0.6428571428571429,3.966666666666667,1.9700843872781693,1.0,9.0,11.5,21.0,16.5,29.0,0.0
22.0,72.0,194.0,4.52,,,1,1,0,3,6.174653920736533,1,0,92.95611966390554,-0.7,22.8,23.6,62.0,5.0,0.0,-0.8146030439485996,-0.9950437621840792,-0.9048234030663392,7,0.4861111111111111,4.191304347826087,1.959661858470061,7.0,0.0,0.0,36.0,2.0,45.0,0.0
22.0,,,,,,0,1,0,3,,0,0,,6.4,28.5,22.8,74.0,5.0,0.0,,,,6,0.4285714285714285,3.8472222222222223,2.0872498397613364,1.0,3.0,3.5,12.0,4.5,28.0,0.0
24.0,,,,,,0,1,0,3,,0,0,,-19.7,22.3,40.6,34.0,5.0,0.0,,,,9,0.625,3.966666666666667,1.9700843872781693,1.0,10.0,6.5,41.0,8.5,63.0,0.0
22.0,72.0,191.0,4.52,36.0,131.0,1,1,0,3,6.703308484017306,3,1,91.518653895907,-7.2,25.6,34.2,29.0,5.0,0.0,-0.8146030439485996,-1.0653512959882934,-0.9399771699684464,7,0.4794520547945205,4.191304347826087,1.959661858470061,6.0,0.0,0.0,25.0,0.0,34.0,0.0
23.0,72.0,192.0,4.37,41.0,131.0,1,1,0,2,6.566774164391433,4,1,105.29444904683662,0.2,25.3,25.0,129.0,5.0,0.0,-0.8146030439485996,-1.041915451386889,-0.928259247667744,4,0.2857142857142857,4.557692307692308,1.8933678007611927,4.0,0.0,0.0,42.0,3.5,72.0,1.0
22.0,76.0,309.0,,,,1,0,0,3,,0,0,,31.3,36.6,7.2,33.0,5.0,0.0,-0.5685771052367812,-0.4678003005871273,-0.5181887029119543,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
23.0,77.0,259.0,4.64,32.0,116.0,1,1,0,3,3.859802065074469,3,1,111.75265183675232,9.7,29.6,18.4,66.0,5.0,0.0,1.467753232339812,0.5282861369072276,0.99801968462352,6,0.4444444444444444,3.8472222222222223,2.0872498397613364,2.0,10.0,12.0,27.0,20.5,48.0,0.0
22.0,,,,,,0,1,0,3,,0,0,,28.3,46.8,18.6,6.0,5.0,0.0,,,,3,0.5357142857142857,3.989189189189189,2.0955158885135967,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22.0,78.0,264.0,4.68,40.5,129.0,1,1,0,3,6.892897487335061,3,1,110.0653224480891,11.0,31.4,21.7,20.0,5.0,0.0,1.9242244875974943,0.6454653599142512,1.2848449237558728,9,0.6428571428571429,3.966666666666667,1.9700843872781693,3.0,9.0,6.5,28.0,9.5,49.0,0.0
23.0,74.0,297.0,5.05,29.0,118.0,1,0,0,3,2.994805744543151,6,1,91.33157193964688,10.3,35.1,24.6,56.0,5.0,0.0,0.098339466566765,1.418848231760607,0.7585938491636861,6,0.4285714285714285,4.179775280898877,1.8742380133658745,,,,,,,
22.0,77.0,322.0,5.12,31.0,,1,1,0,3,5.741480310051658,2,0,93.71433407068253,-1.0,23.4,24.6,13.0,5.0,0.0,0.1102343367295766,0.615189436388546,0.3627118865590613,3,0.5357142857142857,3.989189189189189,2.0955158885135967,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,72.0,206.0,,,,1,0,0,2,,0,0,,2.3,27.2,23.9,121.0,5.0,0.0,-0.8146030439485996,-0.7138136269672225,-0.764208335457911,4,0.2857142857142857,4.633333333333334,1.884296874869689,,,,,,,
23.0,76.0,302.0,,26.5,111.0,1,0,0,3,4.424892818008642,2,0,,15.6,34.5,18.8,15.0,5.0,0.0,-0.5685771052367812,-1.0509486204971052,-0.8097628628669432,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
24.0,75.0,314.0,5.18,,99.0,1,0,0,3,2.8721341696973868,5,1,87.22492501251531,2.4,26.7,25.2,60.0,5.0,0.0,-1.247388547203139,-0.0512657863657145,-0.6493271667844267,3,0.5084745762711864,3.989189189189189,2.0955158885135967,,,,,,,
22.0,77.0,330.0,5.15,,,1,1,0,3,2.230289301155886,2,0,93.82423225989672,19.5,36.5,17.0,47.0,5.0,0.0,1.467753232339812,2.1922311036069626,1.829992167973388,6,0.4285714285714285,4.179775280898877,1.8742380133658745,2.0,2.0,1.0,9.0,7.5,26.0,0.0
21.0,75.0,250.0,4.53,40.5,128.0,1,1,0,3,7.328058868934246,3,1,118.73457341960194,20.1,29.8,10.8,35.0,4.0,0.0,0.5548107218244475,0.3173635354945851,0.4360871286595162,5,0.3472222222222222,4.166666666666667,1.8347152500215944,0.0,4.0,7.0,51.0,16.5,87.0,0.0
24.0,,,,,,0,0,0,3,,0,0,,23.2,39.3,17.7,15.0,5.0,0.0,,,,6,0.4444444444444444,4.179775280898877,1.8742380133658745,,,,,,,
23.0,74.0,290.0,4.89,30.0,109.0,1,0,0,3,3.4600318842954723,4,1,101.43610324634464,11.7,30.9,19.1,110.0,5.0,0.0,0.098339466566765,1.254797319550774,0.6765683930587696,6,0.4081632653061224,3.8472222222222223,2.0872498397613364,,,,,,,
22.0,74.0,199.0,4.37,36.5,133.0,1,1,0,3,7.5563037511776,3,1,109.13330916833588,32.0,41.4,10.3,3.0,5.0,0.0,0.098339466566765,-0.8778645391770556,-0.3897625363051453,4,0.2777777777777778,4.25,1.923743070572264,8.0,1.0,0.0,33.0,1.0,61.0,0.0
23.0,78.0,306.0,,26.5,105.0,1,0,0,1,5.456690646283251,5,1,,21.0,38.3,17.3,8.0,5.0,0.0,0.7890457786959345,-0.717721009119975,0.0356623847879797,3,0.5357142857142857,3.989189189189189,2.0955158885135967,,,,,,,
23.0,77.0,309.0,5.32,31.0,112.0,1,0,0,3,5.576006439428557,5,1,77.15106862920905,20.1,29.8,10.8,35.0,5.0,0.0,0.1102343367295766,-0.4678003005871273,-0.1787829819287753,3,0.5084745762711864,3.989189189189189,2.0955158885135967,,,,,,,
22.0,78.0,283.0,4.88,30.0,,1,1,0,3,3.295707426801901,4,1,99.80151711261166,10.9,31.5,20.0,78.0,5.0,0.0,1.9242244875974943,1.090746407340941,1.5074854474692176,9,0.625,3.966666666666667,1.9700843872781693,0.0,3.0,6.0,24.0,13.0,47.0,0.0
24.0,77.0,281.0,5.05,31.5,114.0,1,1,0,3,3.87477027483004,6,1,86.41135257589485,5.8,13.8,9.3,21.0,5.0,0.0,1.467753232339812,1.0438747181381314,1.2558139752389716,6,0.4444444444444444,3.8472222222222223,2.0872498397613364,3.0,1.0,3.0,18.0,5.5,52.0,0.0
24.0,74.0,241.0,4.63,32.0,121.0,1,1,0,2,5.04684037206221,6,1,104.88734061831344,-1.1,20.5,21.7,103.0,5.0,0.0,0.098339466566765,0.1064409340819426,0.1023902003243538,5,0.3571428571428571,4.166666666666667,1.8347152500215944,7.0,2.0,1.0,55.0,7.5,98.0,1.0
22.0,77.0,272.0,4.58,31.0,118.0,1,1,0,3,4.5645309901006765,6,1,123.63373446384536,12.7,16.0,5.1,21.0,5.0,0.0,1.467753232339812,0.832952116725489,1.1503526745326504,6,0.410958904109589,3.8472222222222223,2.0872498397613364,0.0,4.0,6.0,16.0,9.5,33.0,0.0
23.0,77.0,312.0,,,,1,0,0,2,4.358675329551594,1,0,,-1.0,28.5,29.3,119.0,5.0,0.0,0.1102343367295766,-0.2178795920542796,-0.0538226276623515,3,0.5084745762711864,3.989189189189189,2.0955158885135967,,,,,,,
23.0,80.0,319.0,5.41,26.0,104.0,1,1,0,3,2.249763172127825,4,1,74.47861952081797,2.4,26.7,25.2,60.0,5.0,0.0,2.14666866262865,0.3652687278556983,1.2559686952421742,3,0.5084745762711864,3.989189189189189,2.0955158885135967,0.0,0.0,0.0,2.0,0.0,2.0,0.0
24.0,76.0,299.0,5.2,29.5,113.0,1,1,0,3,6.039672717508651,5,1,81.78766499772415,-0.7,22.8,23.6,62.0,5.0,0.0,-0.5685771052367812,-1.3008693290299531,-0.9347232171333671,3,0.5084745762711864,3.989189189189189,2.0955158885135967,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22.0,75.0,303.0,5.14,30.5,106.0,1,0,0,2,5.4986986470124,5,1,86.8200733036905,-4.6,31.6,35.2,86.0,5.0,0.0,-1.247388547203139,-0.9676417176528228,-1.1075151324279808,3,0.5660377358490566,3.989189189189189,2.0955158885135967,,,,,,,
23.0,,,,,,0,1,0,3,,0,0,,-7.3,19.3,26.0,47.0,5.0,0.0,,,,4,0.2962962962962963,4.25,1.923743070572264,10.0,0.0,0.0,18.0,0.5,32.0,1.0
21.0,77.0,306.0,5.01,31.0,108.0,1,1,0,3,1.6296992491191382,5,1,97.14054118746026,19.1,44.6,25.0,10.0,4.0,0.0,1.467753232339812,1.6297708331732494,1.5487620327565308,6,0.4444444444444444,4.179775280898877,1.8742380133658745,2.0,3.0,1.5,7.0,3.5,26.0,0.0
23.0,,,,,,0,0,0,3,,0,0,,13.8,31.7,20.0,5.0,5.0,0.0,,,,7,0.5,4.191304347826087,1.959661858470061,,,,,,,
23.0,71.0,196.0,,,,1,1,0,3,,0,0,,25.0,37.9,14.6,16.0,5.0,0.0,-1.271074299206282,-0.9481720729812696,-1.109623186093776,4,0.2857142857142857,4.633333333333334,1.884296874869689,8.0,3.0,1.0,40.0,3.0,70.0,0.0
24.0,78.0,317.0,5.23,28.5,106.0,1,0,0,3,4.178804043269757,5,1,84.73883762257724,18.9,44.9,26.5,23.0,5.0,0.0,0.7890457786959345,0.1986549221671331,0.4938503504315338,3,0.5660377358490566,3.989189189189189,2.0955158885135967,,,,,,,
21.0,73.0,197.0,4.5,33.0,,1,1,0,3,4.760192003228389,4,1,96.08291418991008,24.3,37.3,14.9,1.0,4.0,0.0,-0.3581317886909173,-0.924736228379865,-0.6414340085353911,4,0.2857142857142857,4.633333333333334,1.884296874869689,3.0,0.0,0.0,48.0,4.0,73.0,0.0
23.0,74.0,249.0,,,,1,1,0,2,,0,0,,1.4,27.1,25.6,112.0,5.0,0.0,0.098339466566765,0.2939276908931804,0.1961335787299727,9,0.6122448979591836,3.966666666666667,1.9700843872781693,2.0,4.0,5.0,16.0,6.5,30.0,0.0
23.0,71.0,232.0,4.52,39.5,120.0,1,1,0,3,6.321633406553305,3,1,111.16401939188704,16.8,41.1,25.6,40.0,5.0,0.0,-1.271074299206282,-0.1044816673306998,-0.6877779832684909,5,0.3472222222222222,4.166666666666667,1.8347152500215944,2.0,9.0,3.0,68.0,16.0,118.0,0.0
22.0,75.0,247.0,4.66,36.0,122.0,1,0,0,2,5.78557310933008,5,1,104.7570553411091,3.7,35.9,33.5,123.0,5.0,0.0,0.5548107218244475,0.2470560016903709,0.4009333617574092,5,0.3571428571428571,4.166666666666667,1.8347152500215944,,,,,,,
22.0,70.0,209.0,,,,1,1,0,3,5.489191360024391,1,0,,-7.9,20.2,26.9,46.0,5.0,0.0,-1.7275455544639642,-0.6435060931630084,-1.1855258238134865,4,0.2962962962962963,4.25,1.923743070572264,2.0,1.0,0.5,45.0,5.0,80.0,0.0
23.0,72.0,190.0,4.46,40.5,129.0,1,1,0,3,7.682682659681824,3,1,96.0382331902286,4.3,28.2,25.6,14.0,5.0,0.0,-0.8146030439485996,-1.088787140589698,-0.9516950922691488,4,0.2962962962962963,4.25,1.923743070572264,10.0,0.0,1.0,25.0,2.0,36.0,0.0
22.0,71.0,191.0,4.37,43.5,136.0,1,1,0,3,8.438708975880065,6,1,104.746040458051,19.8,43.3,23.9,1.0,5.0,0.0,-1.271074299206282,-1.0653512959882934,-1.1682127975972878,7,0.4761904761904761,4.191304347826087,1.959661858470061,4.0,0.0,0.0,24.0,0.0,33.0,0.0
23.0,,,,,,0,0,0,3,,0,0,,14.0,33.7,18.7,28.0,5.0,0.0,,,,3,0.588235294117647,3.989189189189189,2.0955158885135967,,,,,,,
23.0,74.0,286.0,5.06,29.5,103.0,1,1,0,3,2.2473038882548133,4,1,87.25573103762953,7.6,26.4,20.1,12.0,5.0,0.0,0.098339466566765,1.161053941145155,0.6296967038559601,6,0.4444444444444444,3.8472222222222223,2.0872498397613364,1.0,1.0,7.0,21.0,11.0,40.0,0.0
24.0,71.0,189.0,4.45,,,1,1,0,3,6.928539767067528,1,0,96.39438922814374,4.0,27.4,22.9,66.0,5.0,0.0,-1.271074299206282,-1.1122229851911027,-1.1916486421986925,4,0.2857142857142857,4.25,1.923743070572264,4.0,0.0,0.0,32.0,2.0,42.0,0.0
23.0,68.0,174.0,,,,1,1,0,3,,0,0,,10.9,31.5,20.0,78.0,5.0,0.0,-2.640488064979329,-1.4637606542121735,-2.0521243595957515,7,0.4861111111111111,4.191304347826087,1.959661858470061,13.0,0.0,0.0,36.0,1.0,47.0,4.0
22.0,76.0,303.0,,,,1,0,0,3,5.359577405220774,1,0,,-16.2,19.2,33.6,6.0,5.0,0.0,-0.5685771052367812,-0.9676417176528228,-0.7681094114448019,3,0.588235294117647,3.989189189189189,2.0955158885135967,,,,,,,
23.0,79.0,340.0,5.31,27.5,110.0,1,0,0,3,3.3920322008080737,6,1,85.53243349570371,6.4,37.8,31.7,42.0,5.0,0.0,1.4678572206622924,2.114713687585632,1.7912854541239622,3,0.5084745762711864,3.989189189189189,2.0955158885135967,,,,,,,
23.0,74.0,234.0,4.64,,,1,1,0,1,4.882278184169101,1,0,100.96571633127432,20.1,36.3,16.7,48.0,5.0,0.0,0.098339466566765,-0.0576099781278904,0.0203647442194373,5,0.3703703703703703,4.166666666666667,1.8347152500215944,1.0,2.0,3.0,21.0,6.0,42.0,0.0
23.0,,,,,,0,0,0,1,,0,0,,10.5,34.6,22.0,29.0,5.0,0.0,,,,5,0.3472222222222222,4.166666666666667,1.8347152500215944,,,,,,,
22.0,73.0,207.0,4.61,36.5,136.0,1,1,0,3,5.746055367661862,5,1,91.66354297478924,19.1,30.8,12.1,11.0,5.0,0.0,-0.3581317886909173,-0.6903777823658178,-0.5242547855283676,4,0.2721088435374149,4.25,1.923743070572264,2.0,0.0,0.0,10.0,0.0,21.0,0.0
23.0,72.0,235.0,,,,1,1,0,3,2.5611329297334766,1,0,,-0.7,30.8,31.0,34.0,5.0,0.0,-0.8146030439485996,-0.0341741335264856,-0.4243885887375426,5,0.3571428571428571,4.166666666666667,1.8347152500215944,0.0,1.0,1.0,10.0,2.0,14.0,0.0
22.0,75.0,303.0,5.04,,,1,1,0,3,2.8226281804159603,2,0,93.91835525397416,21.0,33.9,14.9,2.0,5.0,0.0,0.5548107218244475,1.5594632993690354,1.0571370105967417,9,0.6428571428571429,3.966666666666667,1.9700843872781693,1.0,5.0,7.5,28.0,12.5,46.0,0.0
22.0,,,,,,0,1,0,3,,0,0,,12.4,38.0,25.5,63.0,5.0,0.0,,,,6,0.4081632653061224,3.8472222222222223,2.0872498397613364,0.0,0.0,1.0,11.0,2.5,19.0,0.0
23.0,71.0,199.0,4.37,38.0,130.0,1,1,0,3,7.569863304214017,3,1,109.13330916833588,4.9,32.4,26.5,37.0,5.0,0.0,-1.271074299206282,-0.8778645391770556,-1.0744694191916688,4,0.2857142857142857,4.633333333333334,1.884296874869689,3.0,0.0,0.0,35.0,6.5,55.0,1.0
23.0,77.0,318.0,5.3,23.5,102.0,1,0,0,3,1.3924827714761427,3,1,80.60345117110099,16.8,41.1,25.6,40.0,5.0,0.0,0.1102343367295766,0.2819618250114157,0.1960980808704962,3,0.5084745762711864,3.989189189189189,2.0955158885135967,,,,,,,
24.0,,,,,,0,1,0,3,,0,0,,-1.4,25.4,26.9,4.0,5.0,0.0,,,,9,0.6122448979591836,3.966666666666667,1.9700843872781693,0.0,1.0,3.0,17.0,8.5,34.0,0.0
23.0,75.0,267.0,4.75,35.5,119.0,1,1,0,2,5.322891268879219,6,1,104.89790593994827,-15.9,19.1,33.2,111.0,5.0,0.0,0.5548107218244475,0.7157728937184653,0.6352918077714564,6,0.4444444444444444,3.8472222222222223,2.0872498397613364,0.0,8.0,4.5,29.0,7.5,57.0,0.0
23.0,,,,,,0,1,0,2,,0,0,,,,,,5.0,0.0,,,,4,0.273972602739726,4.25,1.923743070572264,0.0,0.0,1.0,5.0,2.0,7.0,0.0
21.0,74.0,201.0,4.53,,,1,1,0,3,6.06695594268924,1,0,95.46259702935996,10.5,34.6,22.0,29.0,4.0,0.0,0.098339466566765,-0.8309928499742462,-0.3663266917037405,7,0.4861111111111111,4.191304347826087,1.959661858470061,3.0,0.0,0.0,31.0,3.0,49.0,0.0
22.0,76.0,296.0,,,,1,1,0,3,6.325779482964652,1,0,,10.6,24.1,15.1,7.0,5.0,0.0,1.0112819770821295,1.3954123871592023,1.203347182120666,6,0.4285714285714285,4.179775280898877,1.8742380133658745,1.0,3.0,3.5,24.0,7.0,46.0,0.0
24.0,76.0,309.0,5.08,35.5,117.0,1,0,0,1,7.90407659797158,5,1,92.79693368736356,,,,,5.0,0.0,-0.5685771052367812,-0.4678003005871273,-0.5181887029119543,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
23.0,,,,,,0,0,0,3,,0,0,,15.8,27.0,13.3,44.0,5.0,0.0,,,,3,0.588235294117647,3.989189189189189,2.0955158885135967,,,,,,,
22.0,73.0,200.0,4.68,32.0,121.0,1,1,0,1,4.232847304197635,3,1,83.38282003643114,8.3,23.7,17.1,102.0,5.0,0.0,-0.3581317886909173,-0.8544286945756508,-0.6062802416332841,1,0.0694444444444444,5.833333333333333,1.19341628287971,0.0,0.0,0.0,3.0,0.0,4.0,0.0
23.0,,,,,,0,0,0,3,,0,0,,-7.3,19.3,26.0,47.0,5.0,0.0,,,,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
23.0,,,,,,0,1,0,3,,0,0,,20.1,29.8,10.8,35.0,5.0,0.0,,,,9,0.625,3.966666666666667,1.9700843872781693,1.0,0.0,3.0,13.0,5.5,31.0,0.0
22.0,80.0,312.0,5.03,30.0,113.0,1,0,0,1,6.513224935259276,3,1,97.4793555768544,,,,,5.0,0.0,2.14666866262865,-0.2178795920542796,0.9643945352871852,3,0.5084745762711864,3.989189189189189,2.0955158885135967,,,,,,,
23.0,77.0,318.0,,30.5,103.0,1,0,0,3,4.091864494117989,2,0,,2.5,27.4,24.7,49.0,5.0,0.0,0.1102343367295766,0.2819618250114157,0.1960980808704962,3,0.5660377358490566,3.989189189189189,2.0955158885135967,,,,,,,
23.0,76.0,297.0,5.0,32.0,112.0,1,1,0,3,1.730825554982439,6,1,95.04,17.5,39.4,23.8,6.0,5.0,0.0,1.0112819770821295,1.418848231760607,1.2150651044213685,6,0.4166666666666666,4.179775280898877,1.8742380133658745,0.0,6.0,5.0,19.0,8.5,43.0,0.0
22.0,71.0,187.0,4.39,40.5,136.0,1,1,0,3,8.657277502252857,3,1,100.69630189361584,3.5,21.0,18.7,2.0,5.0,0.0,-1.271074299206282,-1.1590946743939123,-1.2150844868000972,4,0.2962962962962963,4.25,1.923743070572264,6.0,0.0,1.0,22.0,4.0,32.0,0.0
22.0,71.0,183.0,4.28,39.5,129.0,1,1,0,3,8.113173808666776,3,1,109.0701748474196,5.5,24.5,20.9,3.0,5.0,0.0,-1.271074299206282,-1.252838052799531,-1.2619561760029063,7,0.5,4.191304347826087,1.959661858470061,4.0,0.0,1.0,15.0,1.0,19.0,1.0
22.0,75.0,323.0,,,,1,1,0,3,10.0,1,0,,32.0,38.0,7.6,28.0,5.0,0.0,0.5548107218244475,2.0281801913971296,1.2914954566107886,6,0.410958904109589,3.8472222222222223,2.0872498397613364,0.0,1.0,1.0,21.0,3.0,44.0,0.0
22.0,74.0,326.0,5.26,23.0,106.0,1,1,0,3,0.0,3,1,85.17352455770434,15.6,34.5,18.8,15.0,5.0,0.0,0.098339466566765,2.098487725201344,1.0984135958840544,6,0.4444444444444444,3.8472222222222223,2.0872498397613364,0.0,3.0,2.5,10.0,5.0,26.0,0.0
22.0,75.0,309.0,4.98,,,1,1,0,3,4.400604298968208,2,0,100.47802825806914,-10.6,21.7,32.3,24.0,5.0,0.0,0.5548107218244475,1.7000783669774635,1.1274445444009555,6,0.4285714285714285,4.179775280898877,1.8742380133658745,0.0,3.0,5.0,20.0,8.5,39.0,0.0
24.0,71.0,178.0,4.47,36.0,125.0,1,1,0,3,4.919114717667733,4,1,89.17023382111586,18.9,46.6,26.3,35.0,5.0,0.0,-1.271074299206282,-1.3700172758065547,-1.3205457875064184,7,0.4794520547945205,4.191304347826087,1.959661858470061,12.0,0.0,0.0,38.0,1.5,52.0,0.0
21.0,72.0,284.0,4.85,31.5,109.0,1,1,0,3,3.392094610083736,4,1,102.65530113138504,19.1,44.6,25.0,10.0,4.0,0.0,-0.8146030439485996,1.1141822519423457,0.149789603996873,6,0.4444444444444444,4.179775280898877,1.8742380133658745,0.0,0.0,2.5,9.0,3.0,22.0,0.0
23.0,,,,,,0,1,0,2,,0,0,,-9.0,24.4,31.5,107.0,5.0,0.0,,,,7,0.5185185185185185,4.191304347826087,1.959661858470061,13.0,0.0,0.0,19.0,0.0,31.0,0.0
22.0,73.0,240.0,,,,1,1,0,3,5.07089729855426,1,0,,-7.8,20.4,27.3,7.0,5.0,0.0,-0.3581317886909173,0.0830050894805379,-0.1375633496051896,5,0.3472222222222222,4.166666666666667,1.8347152500215944,3.0,5.0,6.5,49.0,15.5,77.0,0.0
22.0,75.0,246.0,4.39,34.0,126.0,1,0,0,1,5.791394990139711,6,1,132.4667928653984,,,,,5.0,0.0,0.5548107218244475,0.2236201570889662,0.3892154394567068,5,0.3401360544217687,4.166666666666667,1.8347152500215944,,,,,,,
23.0,,,,,,0,1,0,2,,0,0,,5.7,32.9,27.1,93.0,5.0,0.0,,,,7,0.5,4.191304347826087,1.959661858470061,6.0,0.0,0.0,22.0,0.5,29.0,1.0
24.0,71.0,233.0,,,,1,1,0,3,,0,0,,31.3,36.6,7.2,33.0,5.0,0.0,-1.271074299206282,-0.0810458227292951,-0.6760600609677886,5,0.3703703703703703,4.166666666666667,1.8347152500215944,2.0,5.0,2.0,29.0,2.5,52.0,0.0
22.0,,,,,,0,1,0,3,,0,0,,-4.2,21.4,25.5,44.0,5.0,0.0,,,,4,0.2721088435374149,4.557692307692308,1.8933678007611927,8.0,0.0,0.0,28.0,3.0,41.0,0.0
22.0,,,,,,0,0,0,3,,0,0,,20.7,35.7,16.0,6.0,5.0,0.0,,,,9,0.6428571428571429,3.966666666666667,1.9700843872781693,,,,,,,
21.0,,,,,,0,0,0,2,,0,0,,-1.6,18.5,18.1,130.0,4.0,0.0,,,,6,0.4444444444444444,4.179775280898877,1.8742380133658745,,,,,,,
24.0,,,,,,0,1,0,3,,0,0,,-7.9,20.2,26.9,46.0,5.0,0.0,,,,3,0.4615384615384615,3.989189189189189,2.0955158885135967,0.0,0.0,0.0,1.0,0.0,2.0,0.0
