age,height,weight,40_yard,vertical,broad_jump,combine_invite,has_college_stats,age_estimated,conference_tier,ras_score,ras_drills_used,ras_reliable,speed_score,college_sp_plus,college_sp_offense,college_sp_defense,college_sos,years_in_college,is_underclassman,height_z,weight_z,size_score,positional_value_prior,positional_value_adjusted,position_historical_round_avg,position_historical_round_std,dominator_rating,team_total_yards,rush_att,rush_long,rush_td,rush_yds,rush_ypc,rec,rec_long,rec_td,rec_yds,rec_ypr
21.0,,,,,,0,1,0,3,,0,0,,23.4,36.5,15.8,5.0,4.0,0.0,,,,2,0.25,4.434426229508197,1.7860233537478658,27.80912461712075,6203.0,263.0,94.0,18.0,1636.0,6.2,13.0,17.0,1.0,89.0,6.8
23.0,72.0,204.0,4.62,,,1,1,0,3,2.750224983524667,1,0,89.5554995696716,35.3,37.2,3.7,8.0,5.0,0.0,-0.2647888771708405,-0.3793429758547293,-0.3220659265127849,2,0.2631578947368421,4.434426229508197,1.7860233537478658,15.40508181455368,7517.0,137.0,45.0,10.0,709.0,5.2,37.0,83.0,1.0,449.0,12.1
21.0,75.0,213.0,4.61,38.0,127.0,1,1,0,3,5.498859302211969,3,1,94.32045726391355,6.8,31.1,26.0,4.0,4.0,0.0,0.7464896758617078,0.0026990768010358,0.3745943763313718,7,0.9210526315789472,3.888324873096447,2.0498172482106414,13.45565749235474,4905.0,1.0,2.0,0.0,2.0,2.0,50.0,58.0,11.0,658.0,13.2
21.0,70.0,221.0,,38.5,126.0,1,1,0,3,6.662528567019034,3,1,,3.9,26.0,24.2,9.0,4.0,0.0,-0.9389745791925392,0.3422920124950492,-0.298341283348745,2,0.25,4.434426229508197,1.7860233537478658,12.921604375569736,4388.0,121.0,39.0,3.0,478.0,4.0,11.0,30.0,0.0,89.0,8.1
23.0,68.0,210.0,4.46,33.0,115.0,1,1,0,3,4.491959522887858,6,1,106.14752089446318,13.7,38.0,24.4,40.0,5.0,0.0,-1.6131602812142385,-0.1246482740842192,-0.8689042776492287,2,0.2631578947368421,4.434426229508197,1.7860233537478658,28.02469135802469,4860.0,155.0,76.0,8.0,1183.0,7.6,10.0,46.0,1.0,179.0,17.9
22.0,72.0,196.0,4.43,34.5,124.0,1,1,0,1,4.7805721494854,5,1,101.78204258119828,,,,,5.0,0.0,-0.2647888771708405,-0.7189359115487427,-0.4918623943597916,7,0.875,3.888324873096447,2.0498172482106414,,,21.0,33.0,0.0,130.0,6.2,77.0,69.0,7.0,1117.0,14.5
23.0,68.0,213.0,4.46,37.5,120.0,1,1,0,2,5.504401862277059,6,1,107.66391405009836,9.8,30.7,20.1,95.0,5.0,0.0,-1.6131602812142385,0.0026990768010358,-0.8052306022066013,2,0.2631578947368421,4.434426229508197,1.7860233537478658,30.36140470508013,5866.0,279.0,69.0,14.0,1583.0,5.7,17.0,44.0,1.0,198.0,11.6
24.0,,,,,,0,1,0,3,,0,0,,14.4,29.3,15.4,44.0,5.0,0.0,,,,5,0.625,4.105882352941176,1.7184123999990772,2.157658619953001,4681.0,,,,,,7.0,37.0,1.0,101.0,14.4
22.0,71.0,186.0,4.59,36.0,124.0,1,1,0,3,4.602997143015901,3,1,83.80929699298603,4.9,29.3,26.3,39.0,5.0,0.0,-0.6018817281816898,-1.1434270811662597,-0.8726544046739746,7,0.853658536585366,3.888324873096447,2.0498172482106414,15.310734463276836,5310.0,,,,,,52.0,46.0,5.0,813.0,15.6
23.0,68.0,211.0,4.6,34.5,117.0,1,1,0,3,3.016213000769857,3,1,94.2499490782266,6.4,28.5,22.8,74.0,5.0,0.0,-1.6131602812142385,-0.0821991571224675,-0.8476797191683529,2,0.2439024390243902,4.434426229508197,1.7860233537478658,27.134268537074146,4990.0,256.0,62.0,13.0,1279.0,5.0,14.0,14.0,1.0,75.0,5.4
23.0,71.0,189.0,4.58,33.5,124.0,1,1,0,3,3.973007785556048,3,1,85.90726402083374,9.4,37.7,27.8,76.0,5.0,0.0,-0.6018817281816898,-1.0160797302810043,-0.8089807292313471,7,0.875,3.888324873096447,2.0498172482106414,13.95392749244713,5296.0,,,,,,59.0,75.0,10.0,739.0,12.5
20.0,77.0,245.0,4.44,33.5,129.0,1,1,0,3,5.436632218097367,6,1,126.08522551994145,19.8,43.3,23.9,1.0,3.0,1.0,1.4206753778834067,1.3610708195770895,1.390873098730248,5,0.6578947368421052,4.105882352941176,1.7184123999990772,12.583755515607123,6119.0,,,,,,43.0,71.0,12.0,770.0,17.9
22.0,71.0,190.0,4.4,36.5,119.0,1,1,0,3,5.226813754299128,3,1,101.38480978075263,3.1,27.3,22.4,12.0,5.0,0.0,-0.6018817281816898,-0.9736306133192528,-0.7877561707504713,7,0.853658536585366,3.888324873096447,2.0498172482106414,21.21629600472348,5081.0,9.0,22.0,0.0,57.0,6.3,60.0,59.0,13.0,1021.0,17.0
23.0,,,,,,0,1,0,3,,0,0,,9.2,36.4,27.3,83.0,5.0,0.0,,,,5,0.6578947368421052,4.105882352941176,1.7184123999990772,10.81081081081081,4958.0,1.0,0.0,0.0,0.0,0.0,35.0,42.0,5.0,536.0,15.3
23.0,70.0,214.0,4.51,36.0,122.0,1,1,0,3,4.828653737722934,6,1,103.45169279930268,-1.4,25.4,26.9,4.0,5.0,0.0,-0.9389745791925392,0.0451481937627874,-0.4469131927148759,2,0.2631578947368421,4.434426229508197,1.7860233537478658,7.879273504273504,3744.0,15.0,12.0,0.0,58.0,3.9,23.0,75.0,1.0,237.0,10.3
22.0,69.0,194.0,4.65,32.0,116.0,1,1,0,1,1.827344633100329,3,1,82.98888201637207,17.4,36.2,18.9,43.0,5.0,0.0,-1.2760674302033888,-0.8038341454722461,-1.0399507878378174,2,0.25,4.434426229508197,1.7860233537478658,24.56678700361011,5540.0,204.0,91.0,14.0,1002.0,4.9,42.0,55.0,3.0,359.0,8.5
22.0,71.0,216.0,4.62,35.0,118.0,1,1,0,3,4.127359684555142,6,1,94.82347013259346,24.0,37.8,15.5,17.0,5.0,0.0,-0.6018817281816898,0.1300464276862908,-0.2359176502476995,2,0.2666666666666666,4.434426229508197,1.7860233537478658,13.525102733607287,5597.0,119.0,88.0,4.0,538.0,4.5,35.0,30.0,4.0,219.0,6.3
23.0,70.0,163.0,4.46,32.0,121.0,1,1,0,3,3.8856756252211393,3,1,82.3906947895119,8.1,33.3,23.5,73.0,5.0,0.0,-0.9389745791925392,-2.119756771286548,-1.5293656752395437,7,0.853658536585366,3.888324873096447,2.0498172482106414,17.62114537444934,4994.0,,,,,,70.0,69.0,10.0,880.0,12.6
22.0,72.0,186.0,4.39,36.0,124.0,1,1,0,3,4.908103025335567,4,1,100.15781899578904,31.2,41.5,12.2,37.0,5.0,0.0,-0.2647888771708405,-1.1434270811662597,-0.70410797916855,7,0.9210526315789472,3.888324873096447,2.0498172482106414,6.719424460431654,6950.0,1.0,11.0,0.0,11.0,11.0,29.0,54.0,2.0,456.0,15.7
22.0,,,4.62,30.0,,1,1,0,3,2.8610335558418964,3,1,,-1.0,23.4,24.6,13.0,5.0,0.0,,,,2,0.2631578947368421,4.434426229508197,1.7860233537478658,26.60049627791563,4030.0,209.0,46.0,14.0,972.0,4.7,15.0,23.0,0.0,100.0,6.7
21.0,73.0,227.0,4.58,,,1,1,0,3,3.852734311982034,2,0,103.17962398269448,-4.1,30.1,34.7,9.0,4.0,0.0,0.0723039738400089,0.5969867142655594,0.3346453440527842,7,0.9333333333333332,3.888324873096447,2.0498172482106414,19.84126984126984,4662.0,23.0,23.0,2.0,161.0,7.0,56.0,71.0,4.0,764.0,13.6
21.0,72.0,204.0,,35.0,120.0,1,1,0,3,3.865786403469525,2,0,,5.5,35.8,28.9,72.0,4.0,0.0,-0.2647888771708405,-0.3793429758547293,-0.3220659265127849,2,0.2439024390243902,4.434426229508197,1.7860233537478658,22.72354388843314,6095.0,211.0,30.0,14.0,901.0,4.3,61.0,28.0,3.0,484.0,7.9
22.0,,,,,,0,1,0,2,,0,0,,-14.0,19.0,32.2,94.0,5.0,0.0,,,,2,0.2631578947368421,4.434426229508197,1.7860233537478658,16.541865214431585,4407.0,177.0,31.0,6.0,601.0,3.4,21.0,21.0,0.0,128.0,6.1
23.0,77.0,251.0,4.79,36.5,118.0,1,0,0,2,3.596289109886041,6,1,95.35899459349304,-3.2,29.9,33.0,127.0,5.0,0.0,1.4206753778834067,1.6157655213475997,1.5182204496155032,5,0.6578947368421052,4.105882352941176,1.7184123999990772,0.0,1096.0,,,,,,,,,,
24.0,78.0,251.0,,35.0,120.0,1,1,0,3,3.0918752167600627,4,1,,15.8,27.0,13.3,44.0,5.0,0.0,1.757768228894256,1.6157655213475997,1.6867668751209275,5,0.6097560975609757,4.105882352941176,1.7184123999990772,5.302499416024293,4281.0,,,,,,27.0,28.0,0.0,227.0,8.4
23.0,74.0,198.0,4.46,36.0,121.0,1,1,0,2,6.72572204726972,5,1,100.08194827192244,-10.2,26.0,34.4,82.0,5.0,0.0,0.4093968248508584,-0.6340376776252394,-0.1123204263871905,7,0.9210526315789472,3.888324873096447,2.0498172482106414,22.551928783382788,4718.0,13.0,40.0,0.0,101.0,7.8,68.0,51.0,12.0,963.0,14.2
23.0,78.0,253.0,4.61,36.0,125.0,1,1,0,3,4.626556837641892,3,1,112.03321919140906,18.9,44.9,26.5,23.0,5.0,0.0,1.757768228894256,1.700663755271103,1.7292159920826795,5,0.6578947368421052,4.105882352941176,1.7184123999990772,2.5972030121407714,6507.0,,,,,,11.0,30.0,1.0,169.0,15.4
24.0,77.0,251.0,4.63,33.5,127.0,1,1,0,3,4.373818226155342,4,1,109.23951242820198,32.0,38.0,7.6,28.0,5.0,0.0,1.4206753778834067,1.6157655213475997,1.5182204496155032,5,0.6578947368421052,4.105882352941176,1.7184123999990772,6.010588601681719,6422.0,,,,,,34.0,40.0,3.0,386.0,11.4
21.0,,,,,,0,1,0,3,,0,0,,14.0,33.7,18.7,28.0,4.0,0.0,,,,7,0.853658536585366,3.888324873096447,2.0498172482106414,15.607734806629834,5068.0,10.0,61.0,2.0,125.0,12.5,60.0,44.0,6.0,666.0,11.1
22.0,,,,,,0,1,0,3,,0,0,,9.1,30.1,22.2,60.0,5.0,0.0,,,,7,0.9333333333333332,3.888324873096447,2.0498172482106414,31.027048216385733,5102.0,151.0,60.0,11.0,1235.0,8.2,30.0,39.0,1.0,348.0,11.6
22.0,71.0,215.0,,,,1,1,0,2,,0,0,,-2.0,28.7,30.1,75.0,5.0,0.0,-0.6018817281816898,0.0875973107245391,-0.2571422087285753,7,0.9210526315789472,3.888324873096447,2.0498172482106414,18.55255600229753,5223.0,4.0,6.0,0.0,11.0,2.8,75.0,75.0,11.0,958.0,12.8
23.0,69.0,186.0,4.63,36.0,122.0,1,1,0,2,3.396435434215156,6,1,80.95039566392657,9.9,36.0,25.5,74.0,5.0,0.0,-1.2760674302033888,-1.1434270811662597,-1.209747255684824,2,0.2666666666666666,4.434426229508197,1.7860233537478658,30.44725738396625,5925.0,267.0,70.0,21.0,1804.0,6.8,,,,,
21.0,72.0,200.0,,,,1,1,0,3,,0,0,,19.1,44.6,25.0,10.0,4.0,0.0,-0.2647888771708405,-0.5491394437017361,-0.4069641604362882,7,0.9210526315789472,3.888324873096447,2.0498172482106414,21.8966737438075,7065.0,1.0,1.0,0.0,1.0,1.0,86.0,51.0,14.0,1546.0,18.0
23.0,69.0,191.0,4.47,42.5,126.0,1,1,0,3,6.980563227268502,4,1,95.682666628276,-10.8,21.0,31.7,57.0,5.0,0.0,-1.2760674302033888,-0.9311814963575012,-1.103624463280445,7,0.9210526315789472,3.888324873096447,2.0498172482106414,32.38418079096046,4425.0,3.0,8.0,0.0,7.0,2.3,110.0,64.0,9.0,1426.0,13.0
23.0,69.0,220.0,4.46,36.0,118.0,1,1,0,3,5.606351014870349,4,1,111.20216474658048,9.4,43.3,32.8,18.0,5.0,0.0,-1.2760674302033888,0.2998428955332975,-0.4881122673350456,2,0.2631578947368421,4.434426229508197,1.7860233537478658,17.348284960422163,6064.0,116.0,56.0,9.0,820.0,7.1,13.0,54.0,0.0,232.0,17.8
23.0,70.0,180.0,4.48,33.0,122.0,1,1,0,3,5.657106727243894,5,1,89.36972977567937,3.3,32.2,29.0,65.0,5.0,0.0,-0.9389745791925392,-1.3981217829367696,-1.1685481810646543,7,0.9210526315789472,3.888324873096447,2.0498172482106414,9.88977342314758,3266.0,3.0,14.0,0.0,16.0,5.3,20.0,51.0,4.0,307.0,15.4
22.0,,,,,,0,0,0,2,,0,0,,-1.6,18.5,18.1,130.0,5.0,0.0,,,,7,0.9210526315789472,3.888324873096447,2.0498172482106414,0.0,4524.0,,,,,,,,,,
21.0,71.0,183.0,4.38,39.5,129.0,1,1,0,3,7.453162092066007,4,1,99.44538727148893,15.4,40.8,26.5,32.0,4.0,0.0,-0.6018817281816898,-1.2707744320515146,-0.9363280801166024,7,0.9210526315789472,3.888324873096447,2.0498172482106414,16.35597341546442,6169.0,2.0,4.0,0.0,3.0,1.5,52.0,77.0,6.0,1006.0,19.3
21.0,77.0,251.0,,,,1,1,0,3,,0,0,,15.9,36.8,21.7,10.0,4.0,0.0,1.4206753778834067,1.6157655213475997,1.5182204496155032,5,0.6097560975609757,4.105882352941176,1.7184123999990772,9.74304068522484,5604.0,,,,,,55.0,33.0,2.0,546.0,9.9
22.0,71.0,191.0,4.29,,,1,1,0,3,9.374801513872695,1,0,112.78054635906297,24.1,36.6,10.8,21.0,5.0,0.0,-0.6018817281816898,-0.9311814963575012,-0.7665316122695955,7,0.853658536585366,3.888324873096447,2.0498172482106414,10.535331905781584,7005.0,,,,,,47.0,50.0,8.0,738.0,15.7
22.0,67.0,201.0,4.5,34.0,119.0,1,1,0,3,5.5274034154378775,6,1,98.03383630544124,18.0,43.7,25.6,42.0,5.0,0.0,-1.950253132225088,-0.5066903267399844,-1.228471729482536,2,0.2631578947368421,4.434426229508197,1.7860233537478658,23.452768729641694,6447.0,156.0,65.0,9.0,1245.0,8.0,25.0,46.0,2.0,267.0,10.7
22.0,77.0,249.0,4.7,32.5,118.0,1,1,0,1,1.946929962285921,3,1,102.05585160177478,10.3,30.5,21.4,33.0,5.0,0.0,1.4206753778834067,1.5308672874240965,1.4757713326537516,5,0.6578947368421052,4.105882352941176,1.7184123999990772,15.705688215880413,5151.0,,,,,,67.0,37.0,9.0,809.0,12.1
22.0,,,,,,0,1,0,3,,0,0,,13.1,39.0,26.7,4.0,5.0,0.0,,,,7,0.9333333333333332,3.888324873096447,2.0498172482106414,20.69432684165961,5905.0,,,,,,95.0,77.0,11.0,1222.0,12.9
23.0,74.0,213.0,4.58,37.5,125.0,1,1,0,3,5.713534588980205,5,1,96.8161229441142,-7.2,25.6,34.2,29.0,5.0,0.0,0.4093968248508584,0.0026990768010358,0.2060479508259471,7,0.9210526315789472,3.888324873096447,2.0498172482106414,10.716755012675732,4339.0,4.0,18.0,0.0,47.0,11.8,26.0,78.0,4.0,418.0,16.1
22.0,,,,,,0,1,0,3,,0,0,,16.8,41.1,25.6,40.0,5.0,0.0,,,,7,0.875,3.888324873096447,2.0498172482106414,6.532491898345556,5863.0,1.0,2.0,0.0,2.0,2.0,32.0,59.0,2.0,381.0,11.9
24.0,,,,,,0,0,0,1,,0,0,,,,,,5.0,0.0,,,,7,0.9210526315789472,3.888324873096447,2.0498172482106414,,,,,,,,,,,,
22.0,77.0,258.0,4.74,31.0,115.0,1,1,0,1,1.4844076729360118,5,1,102.2201078729844,23.9,38.6,14.1,58.0,5.0,0.0,1.4206753778834067,1.912909340079861,1.666792358981634,5,0.6097560975609757,4.105882352941176,1.7184123999990772,4.253988113856741,6394.0,,,,,,29.0,23.0,3.0,272.0,9.4
22.0,78.0,260.0,4.81,32.5,114.0,1,1,0,3,0.5813078092707098,3,1,97.14557834455174,-1.3,21.3,23.3,13.0,5.0,0.0,1.757768228894256,1.9978075740033647,1.8777879014488104,5,0.6097560975609757,4.105882352941176,1.7184123999990772,12.81012658227848,3950.0,,,,,,41.0,35.0,2.0,506.0,12.3
23.0,,,,,,0,1,0,1,,0,0,,,,,,5.0,0.0,,,,7,0.875,3.888324873096447,2.0498172482106414,,,3.0,17.0,1.0,19.0,6.3,10.0,39.0,1.0,124.0,12.4
23.0,,,,,,0,1,0,3,,0,0,,28.3,46.8,18.6,6.0,5.0,0.0,,,,2,0.2631578947368421,4.434426229508197,1.7860233537478658,22.433892522035823,7034.0,214.0,42.0,24.0,1262.0,5.9,32.0,25.0,3.0,316.0,9.9
23.0,,,,,,0,1,0,3,,0,0,,3.9,26.0,24.2,9.0,5.0,0.0,,,,5,0.625,4.105882352941176,1.7184123999990772,5.059252506836828,4388.0,,,,,,20.0,29.0,2.0,222.0,11.1
22.0,76.0,215.0,4.43,37.5,125.0,1,0,0,3,5.65006526160854,6,1,111.6486691579471,10.7,33.0,22.2,56.0,5.0,0.0,1.0835825268725572,0.0875973107245391,0.5855899187985482,7,0.9210526315789472,3.888324873096447,2.0498172482106414,0.0,2289.0,,,,,,,,,,
22.0,75.0,240.0,4.55,35.0,115.0,1,1,0,3,3.8678223704062007,6,1,111.99423066387163,-4.2,21.4,25.5,44.0,5.0,0.0,0.7464896758617078,1.1488252347683312,0.9476574553150194,5,0.6578947368421052,4.105882352941176,1.7184123999990772,6.7466986794717885,4165.0,2.0,2.0,0.0,3.0,1.5,28.0,24.0,2.0,278.0,9.9
21.0,,,,,,0,1,0,3,,0,0,,9.5,25.9,17.8,4.0,4.0,0.0,,,,2,0.2439024390243902,4.434426229508197,1.7860233537478658,24.565066109951285,4311.0,189.0,68.0,12.0,858.0,4.5,30.0,22.0,2.0,201.0,6.7
22.0,72.0,221.0,4.46,38.0,130.0,1,1,0,3,5.6936826176750905,5,1,111.7076291317922,5.0,31.5,26.3,91.0,5.0,0.0,-0.2647888771708405,0.3422920124950492,0.0387515676621043,2,0.2439024390243902,4.434426229508197,1.7860233537478658,38.43100189035917,5290.0,281.0,75.0,15.0,1660.0,5.9,38.0,49.0,2.0,373.0,9.8
22.0,77.0,243.0,,34.0,114.0,1,1,0,3,2.031138128627613,2,0,,5.5,35.8,28.9,72.0,5.0,0.0,1.4206753778834067,1.2761725856535862,1.3484239817684964,5,0.6097560975609757,4.105882352941176,1.7184123999990772,14.109926168990976,6095.0,1.0,12.0,0.0,12.0,12.0,68.0,39.0,5.0,848.0,12.5
21.0,70.0,204.0,,,,1,0,0,1,3.566329951652153,1,0,,,,,,4.0,0.0,-0.9389745791925392,-0.3793429758547293,-0.6591587775236343,7,0.9210526315789472,3.888324873096447,2.0498172482106414,,,,,,,,,,,,
22.0,74.0,204.0,4.61,37.5,124.0,1,0,0,3,4.887309877264665,3,1,90.33508583022709,9.6,29.0,20.9,32.0,5.0,0.0,0.4093968248508584,-0.3793429758547293,0.0150269244980645,7,0.853658536585366,3.888324873096447,2.0498172482106414,0.0,4749.0,,,,,,,,,,
22.0,77.0,251.0,,,,1,0,0,1,9.425677105769438,1,0,,,,,,5.0,0.0,1.4206753778834067,1.6157655213475997,1.5182204496155032,5,0.6578947368421052,4.105882352941176,1.7184123999990772,,,,,,,,,,,,
23.0,78.0,253.0,4.87,34.5,117.0,1,1,0,3,1.2095103106749372,3,1,89.95693959544616,7.7,31.6,22.4,17.0,5.0,0.0,1.757768228894256,1.700663755271103,1.7292159920826795,5,0.6578947368421052,4.105882352941176,1.7184123999990772,10.089445438282649,5590.0,1.0,4.0,0.0,4.0,4.0,56.0,56.0,8.0,560.0,10.0
22.0,73.0,234.0,,,,1,1,0,3,,0,0,,13.3,35.4,20.9,35.0,5.0,0.0,0.0723039738400089,0.8941305329978211,0.483217253418915,2,0.2439024390243902,4.434426229508197,1.7860233537478658,18.85660138976627,6332.0,214.0,83.0,8.0,1106.0,5.2,19.0,22.0,0.0,88.0,4.6
23.0,71.0,207.0,4.37,36.0,124.0,1,1,0,1,6.075125260871017,3,1,113.52057787862071,,,,,5.0,0.0,-0.6018817281816898,-0.2519956249694742,-0.426938676575582,2,0.25,4.434426229508197,1.7860233537478658,,,13.0,48.0,2.0,138.0,10.6,3.0,4.0,0.0,8.0,2.7
22.0,74.0,201.0,,,,1,1,0,3,,0,0,,-1.4,34.3,34.8,73.0,5.0,0.0,0.4093968248508584,-0.5066903267399844,-0.048646750944563,7,0.9210526315789472,3.888324873096447,2.0498172482106414,15.056869471023653,5539.0,25.0,75.0,5.0,209.0,8.4,48.0,46.0,5.0,625.0,13.0
22.0,75.0,208.0,,40.5,134.0,1,1,0,3,9.470750494725491,2,0,,24.3,43.3,20.2,4.0,5.0,0.0,0.7464896758617078,-0.2095465080077226,0.2684715839269926,7,0.9210526315789472,3.888324873096447,2.0498172482106414,13.128205128205128,6825.0,3.0,2.0,0.0,-7.0,-2.3,53.0,55.0,5.0,903.0,17.0
22.0,72.0,185.0,4.35,36.5,125.0,1,1,0,2,4.986671053718304,5,1,103.33434625429842,-4.8,23.6,27.7,91.0,5.0,0.0,-0.2647888771708405,-1.1858761981280113,-0.7253325376494258,7,0.9333333333333332,3.888324873096447,2.0498172482106414,19.37251937251937,5291.0,1.0,1.0,0.0,1.0,1.0,55.0,77.0,5.0,1024.0,18.6
21.0,72.0,221.0,4.48,38.5,132.0,1,0,0,2,7.295081662026578,3,1,109.72616822458411,2.3,27.2,23.9,121.0,4.0,0.0,-0.2647888771708405,0.3422920124950492,0.0387515676621043,2,0.2439024390243902,4.434426229508197,1.7860233537478658,0.0,5685.0,,,,,,,,,,
22.0,73.0,202.0,4.73,38.5,124.0,1,1,0,3,4.6148369090594095,6,1,80.71175712405854,20.3,37.7,16.4,10.0,5.0,0.0,0.0723039738400089,-0.4642412097782327,-0.1959686179691118,7,0.9333333333333332,3.888324873096447,2.0498172482106414,13.885224274406331,6064.0,,,,,,52.0,52.0,6.0,842.0,16.2
24.0,68.0,205.0,4.4,38.0,127.0,1,0,0,3,5.6345174610820905,5,1,109.38887371081208,13.8,31.7,20.0,5.0,5.0,0.0,-1.6131602812142385,-0.3368938588929776,-0.975027070053608,2,0.2439024390243902,4.434426229508197,1.7860233537478658,0.0,5062.0,,,,,,,,,,
22.0,74.0,217.0,4.36,34.0,124.0,1,1,0,3,4.118494265774138,5,1,120.10021156339656,6.0,33.8,28.3,10.0,5.0,0.0,0.4093968248508584,0.1724955446480425,0.2909461847494504,7,0.9210526315789472,3.888324873096447,2.0498172482106414,4.493087557603687,4340.0,,,,,,14.0,30.0,1.0,195.0,13.9
23.0,72.0,214.0,4.48,38.0,125.0,1,1,0,3,6.053974142991619,3,1,106.2506787333077,-12.6,19.2,32.3,71.0,5.0,0.0,-0.2647888771708405,0.0451481937627874,-0.1098203417040264,2,0.25,4.434426229508197,1.7860233537478658,34.22284644194756,4272.0,182.0,50.0,15.0,1006.0,5.5,43.0,34.0,1.0,456.0,10.6
23.0,73.0,204.0,4.51,41.0,128.0,1,1,0,3,7.161683096502857,3,1,98.6175015469988,4.7,42.0,38.1,68.0,5.0,0.0,0.0723039738400089,-0.3793429758547293,-0.1535195010073601,7,0.9210526315789472,3.888324873096447,2.0498172482106414,22.04327314136977,6147.0,,,,,,96.0,75.0,10.0,1355.0,14.1
23.0,71.0,206.0,,,,1,1,0,2,,0,0,,-9.0,24.4,31.5,107.0,5.0,0.0,-0.6018817281816898,-0.2944447419312259,-0.4481632350564579,2,0.2631578947368421,4.434426229508197,1.7860233537478658,27.031082529474816,4665.0,203.0,61.0,14.0,1048.0,5.2,28.0,65.0,1.0,213.0,7.6
21.0,72.0,190.0,4.39,36.0,123.0,1,1,0,3,5.783905908453185,3,1,102.31175058709633,4.7,35.8,30.7,55.0,4.0,0.0,-0.2647888771708405,-0.9736306133192528,-0.6192097452450467,7,0.9210526315789472,3.888324873096447,2.0498172482106414,17.20116618075802,2744.0,,,,,,36.0,39.0,2.0,472.0,13.1
24.0,,,,,,0,1,0,3,,0,0,,10.5,31.6,22.2,24.0,5.0,0.0,,,,2,0.2631578947368421,4.434426229508197,1.7860233537478658,0.0,4411.0,,,,,,,,,,
22.0,68.0,188.0,4.42,37.5,120.0,1,1,0,2,5.624368571590954,4,1,98.51418471014152,9.6,36.7,28.3,105.0,5.0,0.0,-1.6131602812142385,-1.058528847242756,-1.335844564228497,2,0.2666666666666666,4.434426229508197,1.7860233537478658,13.529921942758024,6918.0,112.0,83.0,6.0,867.0,7.7,8.0,34.0,1.0,69.0,8.6
23.0,71.0,231.0,4.64,31.5,112.0,1,1,0,3,2.9814151639060418,6,1,99.67128407061692,17.8,43.0,25.2,19.0,5.0,0.0,-0.6018817281816898,0.766783182112566,0.082450726965438,2,0.2631578947368421,4.434426229508197,1.7860233537478658,12.660786475560457,5442.0,83.0,30.0,6.0,478.0,5.8,18.0,45.0,0.0,211.0,11.7
23.0,73.0,189.0,4.41,42.0,129.0,1,1,0,3,7.9607259998003395,6,1,99.93956204954831,6.8,31.1,26.0,4.0,5.0,0.0,0.0723039738400089,-1.0160797302810043,-0.4718878782204977,7,0.9210526315789472,3.888324873096447,2.0498172482106414,21.03975535168196,4905.0,3.0,39.0,2.0,62.0,20.7,64.0,61.0,4.0,970.0,15.2
23.0,,,,,,0,1,0,2,,0,0,,9.3,32.6,24.6,88.0,5.0,0.0,,,,7,0.853658536585366,3.888324873096447,2.0498172482106414,17.70904146838885,5884.0,1.0,1.0,0.0,1.0,1.0,79.0,55.0,11.0,1041.0,13.2
23.0,75.0,274.0,4.91,34.0,119.0,1,1,0,3,2.6387904420988373,6,1,94.2876018805878,25.0,37.9,14.6,16.0,5.0,0.0,0.7464896758617078,2.592095211467888,1.669292443664798,5,0.6097560975609757,4.105882352941176,1.7184123999990772,1.5557638238050608,5335.0,,,,,,7.0,44.0,1.0,83.0,11.9
23.0,71.0,185.0,4.39,,,1,1,0,3,4.294972585219574,2,0,99.6193360979622,31.3,36.6,7.2,33.0,5.0,0.0,-0.6018817281816898,-1.1858761981280113,-0.8938789631548505,7,0.9210526315789472,3.888324873096447,2.0498172482106414,11.705277826162687,5741.0,1.0,10.0,0.0,10.0,10.0,41.0,47.0,11.0,662.0,16.1
22.0,75.0,212.0,4.45,39.0,124.0,1,1,0,3,7.077430747042637,5,1,108.12492336701838,16.4,40.3,24.7,11.0,5.0,0.0,0.7464896758617078,-0.0397500401607158,0.353369817850496,7,0.9210526315789472,3.888324873096447,2.0498172482106414,21.13692107920935,6931.0,2.0,23.0,1.0,37.0,18.5,81.0,50.0,13.0,1428.0,17.6
22.0,74.0,201.0,,,,1,1,0,2,,0,0,,3.6,30.3,26.9,97.0,5.0,0.0,0.4093968248508584,-0.5066903267399844,-0.048646750944563,7,0.875,3.888324873096447,2.0498172482106414,20.174007612833066,5517.0,1.0,4.0,0.0,4.0,4.0,80.0,66.0,11.0,1109.0,13.9
21.0,67.0,180.0,4.28,42.5,,1,1,0,3,9.64972141737421,4,1,107.28213919418322,5.9,32.6,26.8,79.0,4.0,0.0,-1.950253132225088,-1.3981217829367696,-1.6741874575809286,7,0.9210526315789472,3.888324873096447,2.0498172482106414,12.894961571306576,2342.0,6.0,11.0,1.0,32.0,5.3,35.0,33.0,0.0,270.0,7.7
23.0,72.0,191.0,4.54,38.5,120.0,1,1,0,3,5.046228124105143,6,1,89.91661549614079,32.0,38.0,7.6,28.0,5.0,0.0,-0.2647888771708405,-0.9311814963575012,-0.5979851867641708,7,0.9210526315789472,3.888324873096447,2.0498172482106414,12.099034568670197,6422.0,3.0,16.0,1.0,23.0,7.7,56.0,49.0,3.0,754.0,13.5
